Frame3D
  156   156     1
END
  156                      X                      Y                      Z
  156     I     J     K  TYPE   MAT
    1     1     2     2     2     1
    2     2     3     3     2     1
    3     3     4     4     2     1
    4     4     5     5     2     1
    5     5     6     6     2     1
    6     6     7     7     2     1
    7     7     8     8     2     1
    8     8     9     9     2     1
    9     9    10    10     2     1
   10    10    11    11     2     1
   11    11    12    12     2     1
   12    12    13    13     2     1
   13    13    14    14     2     1
   14    14    15    15     2     1
   15    15    16    16     2     1
   16    16    17    17     2     1
   17    17    18    18     2     1
   18    18    19    19     2     1
   19    19    20    20     2     1
   20    20    21    21     2     1
   21    21    22    22     2     1
   22    22    23    23     2     1
   23    23    24    24     2     1
   24    24    25    25     2     1
   25    25    26    26     2     1
   26    26    27    27     2     1
   27    27    28    28     2     1
   28    28    29    29     2     1
   29    29    30    30     2     1
   30    30    31    31     2     1
   31    31    32    32     2     1
   32    32    33    33     2     1
   33    33    34    34     2     1
   34    34    35    35     2     1
   35    35    36    36     2     1
   36    36    37    37     2     1
   37    37    38    38     2     1
   38    38    39    39     2     1
   39    39    40    40     2     1
   40    40    41    41     2     1
   41    41    42    42     2     1
   42    42    43    43     2     1
   43    43    44    44     2     1
   44    44    45    45     2     1
   45    45    46    46     2     1
   46    46    47    47     2     1
   47    47    48    48     2     1
   48    48    49    49     2     1
   49    49    50    50     2     1
   50    50    51    51     2     1
   51    51    52    52     2     1
   52    52    53    53     2     1
   53    53    54    54     2     1
   54    54    55    55     2     1
   55    55    56    56     2     1
   56    56    57    57     2     1
   57    57    58    58     2     1
   58    58    59    59     2     1
   59    59    60    60     2     1
   60    60    61    61     2     1
   61    61    62    62     2     1
   62    62    63    63     2     1
   63    63    64    64     2     1
   64    64    65    65     2     1
   65    65    66    66     2     1
   66    66    67    67     2     1
   67    67    68    68     2     1
   68    68    69    69     2     1
   69    69    70    70     2     1
   70    70    71    71     2     1
   71    71    72    72     2     1
   72    72    73    73     2     1
   73    73    74    74     2     1
   74    74    75    75     2     1
   75    75    76    76     2     1
   76    76    77    77     2     1
   77    77    78    78     2     1
   78    78    79    79     2     1
   79    79    80    80     2     1
   80    80    81    81     2     1
   81    81    82    82     2     1
   82    82    83    83     2     1
   83    83    84    84     2     1
   84    84    85    85     2     1
   85    85    86    86     2     1
   86    86    87    87     2     1
   87    87    88    88     2     1
   88    88    89    89     2     1
   89    89    90    90     2     1
   90    90    91    91     2     1
   91    91    92    92     2     1
   92    92    93    93     2     1
   93    93    94    94     2     1
   94    94    95    95     2     1
   95    95    96    96     2     1
   96    96    97    97     2     1
   97    97    98    98     2     1
   98    98    99    99     2     1
   99    99   100   100     2     1
  100   100   101   101     2     1
  101   101   102   102     2     1
  102   102   103   103     2     1
  103   103   104   104     2     1
  104   104   105   105     2     1
  105   105   106   106     2     1
  106   106   107   107     2     1
  107   107   108   108     2     1
  108   108   109   109     2     1
  109   109   110   110     2     1
  110   110   111   111     2     1
  111   111   112   112     2     1
  112   112   113   113     2     1
  113   113   114   114     2     1
  114   114   115   115     2     1
  115   115   116   116     2     1
  116   116   117   117     2     1
  117   117   118   118     2     1
  118   118   119   119     2     1
  119   119   120   120     2     1
  120   120   121   121     2     1
  121   121   122   122     2     1
  122   122   123   123     2     1
  123   123   124   124     2     1
  124   124   125   125     2     1
  125   125   126   126     2     1
  126   126   127   127     2     1
  127   127   128   128     2     1
  128   128   129   129     2     1
  129   129   130   130     2     1
  130   130   131   131     2     1
  131   131   132   132     2     1
  132   132   133   133     2     1
  133   133   134   134     2     1
  134   134   135   135     2     1
  135   135   136   136     2     1
  136   136   137   137     2     1
  137   137   138   138     2     1
  138   138   139   139     2     1
  139   139   140   140     2     1
  140   140   141   141     2     1
  141   141   142   142     2     1
  142   142   143   143     2     1
  143   143   144   144     2     1
  144   144   145   145     2     1
  145   145   146   146     2     1
  146   146   147   147     2     1
  147   147   148   148     2     1
  148   148   149   149     2     1
  149   149   150   150     2     1
  150   150   151   151     2     1
  151   151   152   152     2     1
  152   152   153   153     2     1
  153   153   154   154     2     1
  154   154   155   155     2     1
  155   155   156   156     2     1
  156   156     1     1     2     1
END
  156  XTRA  YTRA  ZTRA  XROT  YROT  ZROT
    1     1     0     0     0     0     0
    2     0     0     0     0     0     0
    3     0     0     0     0     0     0
    4     0     0     0     0     0     0
    5     0     0     0     0     0     0
    6     0     0     0     0     0     0
    7     0     0     0     0     0     0
    8     0     0     0     0     0     0
    9     0     0     0     0     0     0
   10     0     0     0     0     0     0
   11     0     0     0     0     0     0
   12     0     0     0     0     0     0
   13     0     0     0     0     0     0
   14     0     0     0     0     0     0
   15     0     0     0     0     0     0
   16     0     0     0     0     0     0
   17     0     0     0     0     0     0
   18     0     0     0     0     0     0
   19     0     0     0     0     0     0
   20     0     0     0     0     0     0
   21     0     0     0     0     0     0
   22     0     0     0     0     0     0
   23     0     0     0     0     0     0
   24     0     0     0     0     0     0
   25     0     0     0     0     0     0
   26     0     0     0     0     0     0
   27     0     0     0     0     0     0
   28     0     0     0     0     0     0
   29     0     0     0     0     0     0
   30     0     0     0     0     0     0
   31     0     0     0     0     0     0
   32     0     0     0     0     0     0
   33     0     0     0     0     0     0
   34     0     0     0     0     0     0
   35     0     0     0     0     0     0
   36     0     0     0     0     0     0
   37     0     0     0     0     0     0
   38     0     0     0     0     0     0
   39     0     0     0     0     0     0
   40     0     0     0     0     0     0
   41     0     0     0     0     0     0
   42     0     0     0     0     0     0
   43     0     0     0     0     0     0
   44     0     0     0     0     0     0
   45     0     0     0     0     0     0
   46     0     0     0     0     0     0
   47     0     0     0     0     0     0
   48     0     0     0     0     0     0
   49     0     0     0     0     0     0
   50     0     0     0     0     0     0
   51     0     0     0     0     0     0
   52     0     0     0     0     0     0
   53     0     0     0     0     0     0
   54     0     0     0     0     0     0
   55     0     0     0     0     0     0
   56     0     0     0     0     0     0
   57     0     0     0     0     0     0
   58     0     0     0     0     0     0
   59     0     0     0     0     0     0
   60     0     0     0     0     0     0
   61     0     0     0     0     0     0
   62     0     0     0     0     0     0
   63     0     0     0     0     0     0
   64     0     0     0     0     0     0
   65     0     0     0     0     0     0
   66     0     0     0     0     0     0
   67     0     0     0     0     0     0
   68     0     0     0     0     0     0
   69     0     0     0     0     0     0
   70     0     0     0     0     0     0
   71     0     0     0     0     0     0
   72     0     0     0     0     0     0
   73     0     0     0     0     0     0
   74     0     0     0     0     0     0
   75     0     0     0     0     0     0
   76     0     0     0     0     0     0
   77     0     0     0     0     0     0
   78     0     0     0     0     0     0
   79     0     0     0     0     0     0
   80     0     0     0     0     0     0
   81     0     0     0     0     0     0
   82     0     0     0     0     0     0
   83     0     0     0     0     0     0
   84     0     0     0     0     0     0
   85     0     0     0     0     0     0
   86     0     0     0     0     0     0
   87     0     0     0     0     0     0
   88     0     0     0     0     0     0
   89     0     0     0     0     0     0
   90     0     0     0     0     0     0
   91     0     0     0     0     0     0
   92     0     0     0     0     0     0
   93     0     0     0     0     0     0
   94     0     0     0     0     0     0
   95     0     0     0     0     0     0
   96     0     0     0     0     0     0
   97     0     0     0     0     0     0
   98     0     0     0     0     0     0
   99     0     0     0     0     0     0
  100     0     0     0     0     0     0
  101     0     0     0     0     0     0
  102     0     0     0     0     0     0
  103     0     0     0     0     0     0
  104     0     0     0     0     0     0
  105     0     0     0     0     0     0
  106     0     0     0     0     0     0
  107     0     0     0     0     0     0
  108     0     0     0     0     0     0
  109     0     0     0     0     0     0
  110     0     0     0     0     0     0
  111     0     0     0     0     0     0
  112     0     0     0     0     0     0
  113     0     0     0     0     0     0
  114     0     0     0     0     0     0
  115     0     0     0     0     0     0
  116     0     0     0     0     0     0
  117     0     0     0     0     0     0
  118     0     0     0     0     0     0
  119     0     0     0     0     0     0
  120     0     0     0     0     0     0
  121     0     0     0     0     0     0
  122     0     0     0     0     0     0
  123     0     0     0     0     0     0
  124     0     0     0     0     0     0
  125     0     0     0     0     0     0
  126     0     0     0     0     0     0
  127     0     0     0     0     0     0
  128     0     0     0     0     0     0
  129     0     0     0     0     0     0
  130     0     0     0     0     0     0
  131     0     0     0     0     0     0
  132     0     0     0     0     0     0
  133     0     0     0     0     0     0
  134     0     0     0     0     0     0
  135     0     0     0     0     0     0
  136     0     0     0     0     0     0
  137     0     0     0     0     0     0
  138     0     0     0     0     0     0
  139     0     0     0     0     0     0
  140     0     0     0     0     0     0
  141     0     0     0     0     0     0
  142     0     0     0     0     0     0
  143     0     0     0     0     0     0
  144     0     0     0     0     0     0
  145     0     0     0     0     0     0
  146     0     0     0     0     0     0
  147     0     0     0     0     0     0
  148     0     0     0     0     0     0
  149     0     0     0     0     0     0
  150     0     0     0     0     0     0
  151     0     0     0     0     0     0
  152     0     0     0     0     0     0
  153     0     0     0     0     0     0
  154     0     0     0     0     0     0
  155     0     0     0     0     0     0
  156     0     0     0     0     0     0
END
1   E           G           A           RHO         GAMMA       IP          IA          IB
1   0.100D+01   0.100D+01   0.100D+01   0.100D+01   0.000D+0   0.100D+01   0.150D+01   0.500D+00
END
